player_id,years,jugador,edad,w,l,w-l%,era,g,gs,cg,sho,sv,ip,h,r,er,hr,bb,so,ir,whip,h/9,hr/9,bb/9,so/9,so/bb,bk,refuerzo ,ronda,resultado
rodfra001,2005-06,F. Rodríguez,23,0,1,0,5.06,10,1,0,0,4,10.2,12,7,6,0,3,13,83,1406,10.13,0,2.53,10.97,4330,0,NO,regular,
rodfra001,2004-05,F. Rodríguez,22,0,0,,1.42,16,1,0,,4,19,9,,3,,7,32,322,842,4.26,,3.32,15.16,4570,,NO,regular,
rodfra001,2003-04,F. Rodríguez,21,2,1,667,2.62,24,1,0,,8,34.1,26,,10,,10,59,166,1049,6.82,,2.62,15.47,5900,,NO,regular,
rodfra001,2002-03,F. Rodríguez,20,0,0,,0,2,1,0,,0,4.2,3,,0,,1,9,,857,5.79,,1.93,17.36,9000,,NO,regular,
rodfra002,1998-99,F. Rodríguez,26,0,1,0,7.45,8,0,0,,4,9.2,11,,8,,10,9,50,2172,10.24,,9.31,8.38,900,,NO,regular,
rodfra001,2013-14,F. Rodríguez,31,0,0,,0,1,0,0,0,0,1,1,0,0,0,1,1,,2,9,0,9,9,1,0,NO,round robin,
rodfra001,2011-12,F. Rodríguez,29,0,0,,4,8,0,0,0,3,9,8,4,4,1,6,11,,1556,8,1,6,11,1.8333,0,NO,round robin,
rodfra001,2009-10,F. Rodríguez,27,0,0,,4.91,7,0,0,0,5,7.1,6,4,4,1,1,10,,955,7.36,1.23,1.23,12.27,10,0,NO,round robin,
rodfra001,2008-09,F. Rodríguez,26,0,0,,0,6,0,0,0,6,7,3,0,0,0,3,8,,857,3.86,0,3.86,10.29,2.6667,0,NO,round robin,
rodfra001,2007-08,F. Rodríguez,25,0,1,0,0,7,0,0,0,4,8.1,4,1,0,0,1,13,,0.6,4.32,0,1.08,14.04,13,0,NO,round robin,
rodfra001,2003-04,F. Rodríguez,21,0,1,0,1.74,9,0,0,,5,10.1,7,,2,,3,18,,968,6.1,,2.61,15.68,6,,NO,round robin,
rodfra001,2019-20,F. Rodríguez,37,0,0,,0,3,0,0,0,0,2.1,0,0,0,0,2,3,,857,0,0,7.71,11.57,1.5,0,NO,round robin,
romfel001,2008-09,F. Romero,28,0,0,,14.73,3,0,0,0,0,3.2,6,6,6,3,0,2,32,1636,14.73,7.36,0,4.91,,0,NO,regular,
tolfre001,1991-92,F. Toliver,30,1,3,250,4.18,15,11,0,,1,64.2,65,,30,,26,42,75,1407,9.05,,3.62,5.85,1620,,NO,regular,
tolfre001,1987-88,F. Toliver,26,0,2,0,6,5,3,0,,0,18,24,,12,,10,11,57,1889,12,,5,5.5,1100,,NO,regular,
tolfre001,1991-92,F. Toliver,30,0,1,0,1.8,6,0,0,,2,10,6,,2,,8,11,,1.4,5.4,,7.2,9.9,1375,,NO,round robin,
rodfer001,2010-11,Fe. Rodríguez,26,4,2,670,2.82,20,0,0,0,0,22.1,12,7,7,0,15,19,139,1209,4.84,0,6.04,7.66,1270,0,NO,regular,
rodfer001,2009-10,Fe. Rodríguez,25,1,1,500,4.05,19,0,0,0,0,26.2,30,12,12,3,9,31,120,1378,9.12,0.73,3.28,11.31,3440,1,NO,regular,
gusarm001,2020-21,G. Armas,24,1,2,0.33,3.86,12,3,0,0,0,25.2,23,15,11,1,8,6,128,1208,8.06,0.35,2.81,2.1,0.75,0,NO,regular,
gusarm001,2018-19,G. Armas,22,0,2,0,4.32,9,4,0,0,0,25,24,15,12,6,8,13,89,1.28,8.64,2.16,2.88,4.68,1.63,0,NO,regular,
becgre001,2000-01,G. Beck,28,2,3,400,9,7,7,0,,0,24,45,,24,,4,12,46,2042,16.88,,1.5,4.5,3000,,NO,regular,
becgre001,1999-00,G. Beck,27,2,0,1000,1.1,5,5,1,,0,32.2,33,,4,,9,18,301,1286,9.09,,2.48,4.96,2000,,NO,regular,
biegre001,1982-83,G. Biercevicz,27,5,2,714,3.38,10,8,0,,0,58.2,58,,22,,20,24,107,1330,8.9,,3.07,3.68,1200,,NO,regular,
biegre001,1982-83,G. Biercevicz,27,0,0,,0,1,0,0,,0,2,1,,0,,1,3,,1,4.5,,4.5,13.5,3,,NO,round robin,
braeug001,1966-67,G. Brabender,25,0,2,0,5.91,4,2,0,,1,10.2,14,,7,,6,7,,1875,11.81,,5.06,5.91,1.1667,,NO,finales,Subcampeon
braeug001,1966-67,G. Brabender,25,13,7,650,2.46,30,17,12,,2,160.2,131,,44,,53,147,110,1145,7.34,,2.97,8.23,2770,,NO,regular,
braeug001,1966-67,G. Brabender,25,1,1,0.5,0.5,2,2,2,,0,18,11,,1,,5,13,,889,5.5,,2.5,6.5,2.6,,NO,round robin,
brugeo001,1963-64,G. Brunet,28,3,5,375,4.66,8,8,3,,0,58,52,,30,,29,24,68,1397,8.07,,4.5,3.72,0.83,,NO,regular,
brugeo001,1962-63,G. Brunet,27,9,8,529,3.05,22,15,10,,1,132.2,138,,45,,43,89,105,1364,9.36,,2.92,6.04,2070,,NO,regular,
casger001,2009-10,G. Casadiego,27,0,0,,0,2,0,0,0,0,1.1,0,0,0,0,2,2,,1500,0,0,13.5,13.5,1000,0,NO,regular,
casger001,2008-09,G. Casadiego,26,0,0,,4.05,21,0,0,0,2,20,21,10,9,2,4,21,118,1250,9.45,0.9,1.8,9.45,5250,0,NO,regular,
casger001,2007-08,G. Casadiego,25,3,2,600,1.27,35,0,0,0,1,35.1,27,11,5,1,14,28,300,1160,6.88,0.25,3.57,7.13,2000,0,NO,regular,
casger001,2006-07,G. Casadiego,24,4,2,667,2.01,33,0,0,0,0,40.1,43,10,9,2,18,39,192,1512,9.6,0.45,4.02,8.7,2170,0,NO,regular,
casger001,2005-06,G. Casadiego,23,5,1,833,5.26,24,0,0,0,0,25.2,24,16,15,2,13,21,80,1442,8.42,0.7,4.56,7.36,1620,0,NO,regular,
casger001,2004-05,G. Casadiego,22,1,2,333,5.24,19,1,0,,0,34.1,49,,20,,15,27,87,1864,12.84,,3.93,7.08,1800,,NO,regular,
casger001,2003-04,G. Casadiego,21,5,2,714,2.36,23,0,0,,0,26.2,26,,7,,11,22,184,1388,8.78,,3.71,7.43,2000,,NO,regular,
casger001,2002-03,G. Casadiego,20,0,0,,1.35,5,0,0,,0,6.2,2,,1,,2,2,260,600,2.7,,2.7,2.7,1000,,NO,regular,
casger001,2001-02,G. Casadiego,19,2,2,500,10.9,17,0,0,,0,17.1,33,,21,,12,7,38,2596,17.13,,6.23,3.63,580,,NO,regular,
casger001,2000-01,G. Casadiego,18,2,1,667,5.34,19,0,0,,1,28.2,30,,17,,13,21,77,1500,9.42,,4.08,6.59,1620,,NO,regular,
casger001,2008-09,G. Casadiego,26,0,0,,36,2,0,0,0,0,1,5,4,4,2,1,0,,6,45,18,9,0,0,0,NO,round robin,
casger001,2007-08,G. Casadiego,25,0,0,,3.6,7,0,0,0,0,5,10,3,2,0,2,2,,2.4,18,0,3.6,3.6,1,0,NO,round robin,
casger001,2003-04,G. Casadiego,21,1,0,1,5.68,6,0,0,,0,6.1,5,,4,,2,4,,1105,7.11,,2.84,5.68,2,,NO,round robin,
casger001,2000-01,G. Casadiego,18,0,0,,15.19,5,0,0,,0,5.1,13,,9,,2,1,,2813,21.94,,3.38,1.69,0.5,,NO,round robin,
chagus001,2013-14,G. Chacin,33,0,0,,15,7,0,0,0,0,3,4,5,5,1,3,1,31,2333,12,3,9,3,330,0,NO,regular,
chagus001,2013-14,G. Chacin,33,0,0,,3.38,6,0,0,0,0,2.2,1,1,1,0,2,1,,1125,3.38,0,6.75,3.38,0.5,0,NO,round robin,
chrgar001,1979-80,G. Christenson,26,1,0,1000,3.41,20,0,0,,4,31.2,31,,12,,14,25,110,1421,8.81,,3.98,7.11,1790,,NO,regular,
chrgar001,1978-79,G. Christenson,25,4,2,667,3.43,17,5,0,,0,57.2,61,,22,,16,36,101,1335,9.52,,2.5,5.62,2250,,NO,regular,
chrgar001,1979-80,G. Christenson,26,0,0,,9,2,0,0,,0,1,1,,1,,0,0,,1,9,,0,0,,,NO,round robin,
eavgar001,1989-90,G. Eave,26,2,0,1000,1.65,6,6,0,,0,27.1,19,,5,,9,12,218,1024,6.26,,2.96,3.95,1330,,NO,regular,
,2003-04,G. González,28,2,1,0.6667,1.45,3,3,0,,0,18.2,21,,3,,3,11,,1286,10.13,,1.45,5.3,3.6667,,SI,round robin,
guegeu001,2016-17,G. Guerra,23,1,0,1000,0,4,0,0,0,0,3.1,3,1,0,0,3,1,,1.8,8.1,0,8.1,2.7,0.33,0,NO,regular,
guegeu001,2016-17,G. Guerra,23,0,0,,15,4,0,0,0,0,3,5,5,5,1,6,1,,3667,15,3,18,3,0.1667,0,NO,round robin,
heigor001,1984-85,G. Heimuller,29,1,0,1,3.24,1,1,0,,0,8.1,11,,3,,3,1,,1.68,11.88,,3.24,1.08,0.3333,,NO,finales,Campeon
heigor001,1984-85,G. Heimuller,29,2,1,667,3.96,4,4,1,,0,25,26,,11,,10,11,85,1440,9.36,,3.6,3.96,1100,,NO,regular,
heigor001,1984-85,G. Heimuller,29,1,0,1,1.59,1,1,0,,0,5.2,6,,1,,5,0,,1941,9.53,,7.94,0,0,,NO,round robin,
hergab001,2010-11,G. Hernández,24,0,3,0,4.54,9,9,0,0,0,39.2,30,23,20,6,22,22,87,1311,6.81,1.36,4.99,4.99,1000,0,NO,regular,
holgre001,2010-11,G. Holland,25,1,2,330,2.37,14,0,0,0,5,19,13,7,5,0,9,35,166,1158,6.16,0,4.26,16.58,3890,0,NO,regular,
infgre001,2011-12,G. Infante,24,0,0,,4.5,2,0,0,0,0,2,2,1,1,0,1,1,,1.5,9,0,4.5,4.5,1,0,NO,finales,Subcampeon
infgre001,2020-21,G. Infante,33,1,6,0.14,7.71,17,0,0,0,4,16.1,26,20,14,0,9,18,64,2143,14.33,0,4.96,9.92,2,0,NO,regular,
infgre001,2019-20,G. Infante,32,1,0,1000,2.84,24,0,0,0,15,25.1,16,8,8,1,12,23,162,1105,5.68,0.36,4.26,8.17,1.92,,NO,regular,
infgre001,2018-19,G. Infante,31,2,2,0.5,3.86,25,0,0,0,11,21,25,11,9,0,13,18,99,1.81,10.71,0,5.57,7.71,1.38,0,NO,regular,
infgre001,2017-18,G. Infante,30,0,1,0,5.79,5,0,0,0,2,4.2,9,6,3,0,1,4,75,2143,17.36,0,1.93,7.71,4,0,NO,regular,
infgre001,2016-17,G. Infante,29,1,1,500,0.37,24,0,0,0,14,24,10,2,1,0,10,25,1132,833,3.75,0,3.75,9.37,2.5,0,NO,regular,
infgre001,2015-16,G. Infante,28,0,1,0,2.41,20,0,0,0,10,18.2,16,5,5,0,6,18,161,1179,7.71,0,2.89,8.68,3000,0,NO,regular,
infgre001,2014-15,G. Infante,27,1,3,250,3.38,28,0,0,0,12,32,33,14,12,3,16,39,122,1531,9.28,0.84,4.5,10.97,2440,0,NO,regular,
infgre001,2013-14,G. Infante,26,0,0,,6.75,2,0,0,0,0,1.1,2,4,1,1,3,3,69,3750,13.5,6.75,20.25,20.25,1000,0,NO,regular,
infgre001,2012-13,G. Infante,25,0,0,,5.56,13,0,0,0,0,11.1,13,7,7,2,8,9,78,1853,10.32,1.59,6.35,7.15,1130,0,NO,regular,
infgre001,2011-12,G. Infante,24,3,3,500,2.87,19,0,0,0,0,15.2,16,10,5,1,12,9,132,1787,9.19,0.57,6.89,5.17,750,0,NO,regular,
infgre001,2010-11,G. Infante,23,0,0,,9,7,0,0,0,0,6,5,6,6,0,9,4,44,2333,7.5,0,13.5,6,440,0,NO,regular,
infgre001,2008-09,G. Infante,21,1,1,500,7.04,5,1,0,0,0,7.2,7,6,6,3,6,2,68,1696,8.22,3.52,7.04,2.35,330,0,NO,regular,
infgre001,2016-17,G. Infante,29,0,1,0,3.6,5,0,0,0,3,5,6,2,2,0,1,8,,1.4,10.8,0,1.8,14.4,8,0,NO,round robin,
infgre001,2015-16,G. Infante,28,1,0,1,1.8,5,0,0,0,1,5,3,1,1,0,3,8,,1.2,5.4,0,5.4,14.4,2.6667,0,NO,round robin,
infgre001,2011-12,G. Infante,24,0,1,0,7.2,7,0,0,0,0,5,6,4,4,1,5,4,,2.2,10.8,1.8,9,7.2,0.8,0,NO,round robin,
infgre001,2008-09,G. Infante,21,0,0,,0,1,0,0,0,0,1,1,0,0,0,0,0,,1,9,0,0,0,,0,NO,round robin,
infgre001,2019-20,G. Infante,32,0,0,,0,6,0,0,0,1,8,3,0,0,0,7,10,,1.25,3.38,0,7.87,11.25,1.4286,0,NO,round robin,
krogar001,1964-65,G. Kroll,23,1,0,1,8.53,1,1,0,,0,6.1,8,,6,,3,5,,1737,11.37,,4.26,7.11,1.6667,,NO,finales,Campeon
krogar001,1964-65,G. Kroll,23,1,1,500,2.04,6,4,1,,0,39.2,44,,9,,13,51,172,1437,9.98,,2.95,11.57,3920,,NO,regular,
langar001,1977-78,G. Lance,29,0,0,,9,2,0,0,,0,3,7,,3,,1,1,47,2667,21,,3,3,1000,,NO,regular,
langar001,1974-75,G. Lance,26,1,0,1000,4.37,4,3,1,,0,22.2,27,,11,,10,13,70,1632,10.72,,3.97,5.16,1300,,NO,regular,
lucgab001,1997-98,G. Luckert,22,1,3,250,6.38,16,5,0,,0,36.2,42,,26,,14,21,56,1527,10.31,,3.44,5.15,1500,,NO,regular,
lucgab001,1996-97,G. Luckert,21,3,0,1000,3.6,22,0,0,,1,30,36,,12,,14,18,94,1667,10.8,,4.2,5.4,1290,,NO,regular,
lucgab001,1995-96,G. Luckert,20,0,0,,4.5,1,0,0,,0,2,0,,1,,2,0,65,1000,0,,9,0,0,,NO,regular,
matgus001,2008-09,G. Mata,25,1,1,500,6,9,0,0,0,0,12,18,13,8,0,6,4,80,2000,13.5,0,4.5,3,670,1,NO,regular,
matgus001,2007-08,G. Mata,24,0,0,,1.5,10,0,0,0,0,12,7,5,2,1,5,5,254,1000,5.25,0.75,3.75,3.75,1000,0,NO,regular,
matgus001,2006-07,G. Mata,23,1,1,500,1.66,12,1,0,0,0,21.2,20,5,4,1,6,6,232,1200,8.31,0.42,2.49,2.49,1000,0,NO,regular,
matgus001,2004-05,G. Mata,21,0,1,0,2.45,3,2,0,,0,7.1,9,,2,,1,3,187,1364,11.05,,1.23,3.68,3000,,NO,regular,
matgus001,2003-04,G. Mata,20,4,1,800,3.66,15,8,0,,0,51.2,52,,21,,12,35,119,1239,9.06,,2.09,6.1,2920,,NO,regular,
matgus001,2002-03,G. Mata,19,0,0,,5.59,7,0,0,,0,9.2,17,,6,,1,6,63,1862,15.83,,0.93,5.59,6000,,NO,regular,
matgus001,2007-08,G. Mata,24,0,1,0,2.84,4,0,0,0,0,6.1,9,3,2,1,1,0,,1579,12.79,1.42,1.42,0,0,0,NO,round robin,
matgus001,2003-04,G. Mata,20,0,0,,5.4,3,1,0,,0,8.1,13,,5,,1,7,,1.68,14.04,,1.08,7.56,7,,NO,round robin,
medgab001,2010-11,G. Medina,26,0,0,,9,1,0,0,0,0,2,3,2,2,0,1,0,44,2000,13.5,0,4.5,0,0,0,NO,regular,
mingre001,1977-78,G. Minton,26,8,3,727,3.72,15,14,4,,1,94.1,109,,39,,40,46,114,1580,10.4,,3.82,4.39,1150,,NO,regular,
mingre001,1977-78,G. Minton,26,0,1,0,7.71,2,2,0,,0,7,6,,6,,5,2,,1571,7.71,,6.43,2.57,0.4,,NO,round robin,
,2019-20,G. Moscoso,36,1,1,0.5,8.44,2,2,0,0,0,10.2,12,10,10,2,3,6,,1406,10.13,1.69,2.53,5.06,2,0,SI,round robin,
,1966-67,G. Parra,23,0,1,0,3.86,2,0,0,,0,4.2,4,,2,,2,4,,1286,7.71,,3.86,7.71,2,,SI,finales,Subcampeon
,1966-67,G. Parra,23,1,0,1,4.5,3,1,0,,0,12,14,,6,,5,4,,1583,10.5,,3.75,3,0.8,,SI,round robin,
pergre001,1990-91,G. Perschke,23,2,5,286,3.89,8,7,0,,0,44,48,,19,,25,23,90,1659,9.82,,5.11,4.7,920,,NO,regular,
pingus001,1994-95,G. Pinto,25,0,0,,3.55,6,0,0,,0,12.2,11,,5,,8,6,95,1500,7.82,,5.68,4.26,750,,NO,regular,
pingus001,1993-94,G. Pinto,24,0,2,0,3.28,15,0,0,,3,24.2,25,,9,,9,11,106,1378,9.12,,3.28,4.01,1220,,NO,regular,
pingus001,1992-93,G. Pinto,23,1,0,1000,0,3,1,0,,0,10.2,5,,0,,2,1,,656,4.22,,1.69,0.84,500,,NO,regular,
pingus001,1991-92,G. Pinto,22,0,1,0,9.64,2,0,0,,0,4.2,6,,5,,6,4,33,2571,11.57,,11.57,7.71,670,,NO,regular,
pingus001,1990-91,G. Pinto,21,0,0,,1.93,2,0,0,,0,4.2,4,,1,,2,5,181,1286,7.71,,3.86,9.64,2500,,NO,regular,
pingus001,1989-90,G. Pinto,20,0,0,,3.38,11,0,0,,0,13.1,17,,5,,4,9,107,1575,11.48,,2.7,6.08,2250,,NO,regular,
pingus001,1988-89,G. Pinto,19,0,0,,2.25,2,0,0,,0,4,5,,1,,2,0,142,1750,11.25,,4.5,0,0,,NO,regular,
pingus001,1987-88,G. Pinto,18,0,0,,4.5,1,0,0,,0,2,3,,1,,1,0,76,2000,13.5,,4.5,0,0,,NO,regular,
ringab001,1996-97,G. Rincones,19,0,1,0,10.8,2,0,0,,0,1.2,0,,2,,2,0,31,1200,0,,10.8,0,0,,NO,regular,
roigar001,1983-84,G. Roiter,0,0,0,,0,4,0,0,,0,2.2,3,,0,,2,1,,1875,10.13,,6.75,3.38,500,,NO,regular,
rosfre001,2016-17,G. Ross,27,3,3,500,3.38,10,10,0,0,0,45.1,43,18,17,0,18,23,124,1346,8.54,0,3.57,4.57,1.28,0,NO,regular,
thrgeo001,1977-78,G. Throop,27,3,3,500,4.61,6,6,2,,0,41,52,,21,,8,20,92,1463,11.41,,1.76,4.39,2500,,NO,regular,
alvhen001,2017-18,H. Álvarez,27,2,4,333,7.68,8,8,0,0,0,34,57,31,29,1,11,17,56,2,15.09,0.26,2.91,4.5,1.55,0,NO,regular,
alvhen001,2013-14,H. Álvarez,23,2,0,1000,2.74,5,5,0,0,0,23,19,8,7,4,5,6,170,1043,7.43,1.57,1.96,2.35,1200,0,NO,regular,
alvhen001,2010-11,H. Álvarez,20,0,1,0,2.13,10,10,0,0,0,42.1,39,11,10,1,16,27,185,1299,8.29,0.21,3.4,5.74,1690,0,NO,regular,
alvhen001,2008-09,H. Álvarez,18,0,0,,0,1,0,0,0,0,0.1,1,0,0,0,2,0,,9000,27,0,54,0,0,1,NO,regular,
alvhen001,2013-14,H. Álvarez,23,0,1,0,4.5,2,2,0,0,0,10,10,5,5,3,2,9,,1.2,9,2.7,1.8,8.1,4.5,0,NO,round robin,
arthec001,1972-73,H. Artiles,20,1,4,200,3.21,10,6,0,,0,42,48,,15,,13,40,102,1452,10.29,,2.79,8.57,3080,,NO,regular,
arthec001,1971-72,H. Artiles,19,0,0,,6.75,2,0,0,,0,4,3,,3,,2,1,46,1250,6.75,,4.5,2.25,500,,NO,regular,
baehom001,2000-01,H. Baez,25,0,0,,0,5,0,0,,0,1,2,,0,,2,0,,4000,18,,18,0,0,,NO,regular,
baehom001,1999-00,H. Baez,24,0,0,,3.52,15,0,0,,0,7.2,3,,3,,6,7,94,1174,3.52,,7.04,8.22,1170,,NO,regular,
baehom001,1996-97,H. Baez,21,0,0,,3.86,3,0,0,,0,2.1,5,,1,,4,1,88,3857,19.29,,15.43,3.86,250,,NO,regular,
baehom001,1995-96,H. Baez,20,0,0,,9.53,7,0,0,,0,5.2,7,,6,,3,3,31,1765,11.12,,4.76,4.76,1000,,NO,regular,
brahua001,2018-19,H. Brazoban,29,2,2,0.5,7.11,14,0,0,0,0,12.2,21,11,10,1,3,2,54,1895,14.92,0.71,2.13,1.42,0.67,0,NO,regular,
brahua001,2016-17,H. Brazoban,27,0,0,,0,2,0,0,0,0,2,3,0,0,0,0,2,,1.5,13.5,0,0,9,,0,NO,regular,
brihec001,1968-69,H. Brito,22,0,1,0,2.25,1,0,0,,0,4,3,,1,,2,1,,1.25,6.75,,4.5,2.25,0.5,,NO,finales,Campeon
brihec001,1964-65,H. Brito,18,0,0,,0,1,0,0,,0,1,2,,0,,0,0,,2,18,,0,0,,,NO,finales,Campeon
brihec001,1974-75,H. Brito,28,0,1,0,4.44,11,0,0,,1,26.1,38,,13,,11,8,68,1861,12.99,,3.76,2.73,730,,NO,regular,
brihec001,1973-74,H. Brito,27,0,0,,14.09,8,0,0,,0,7.2,19,,12,,2,3,27,2739,22.3,,2.35,3.52,1500,,NO,regular,
brihec001,1972-73,H. Brito,26,0,0,,5.89,8,0,0,,0,18.1,28,,12,,8,9,56,1964,13.75,,3.93,4.42,1130,,NO,regular,
brihec001,1971-72,H. Brito,25,1,1,500,1.95,13,3,0,,0,27.2,32,,6,,7,7,159,1410,10.41,,2.28,2.28,1000,,NO,regular,
brihec001,1970-71,H. Brito,24,3,2,600,3.12,22,0,0,,4,43.1,39,,15,,17,9,105,1292,8.1,,3.53,1.87,530,,NO,regular,
brihec001,1969-70,H. Brito,23,2,3,400,5.3,11,5,0,,0,35.2,44,,21,,16,8,51,1682,11.1,,4.04,2.02,500,,NO,regular,
brihec001,1968-69,H. Brito,22,1,2,333,1.99,9,1,1,,0,31.2,23,,7,,14,10,161,1168,6.54,,3.98,2.84,710,,NO,regular,
brihec001,1967-68,H. Brito,21,0,1,0,5.55,16,0,0,,0,24.1,26,,15,,13,5,56,1603,9.62,,4.81,1.85,380,,NO,regular,
brihec001,1966-67,H. Brito,20,4,3,571,4.59,18,10,1,,1,64.2,25,,33,,18,23,59,665,3.48,,2.51,3.2,1280,,NO,regular,
brihec001,1965-66,H. Brito,19,0,0,,2.25,3,0,0,,0,4,4,,1,,2,2,134,1500,9,,4.5,4.5,1000,,NO,regular,
brihec001,1964-65,H. Brito,18,0,0,,5.51,10,0,0,,0,16.1,22,,10,,9,7,64,1898,12.12,,4.96,3.86,0.78,,NO,regular,
brihec001,1972-73,H. Brito,26,0,0,,0,3,0,0,,0,2.1,2,,0,,0,0,,857,7.71,,0,0,,,NO,round robin,
brihec001,1970-71,H. Brito,24,0,0,,0,1,0,0,,0,2,2,,0,,1,1,,1.5,9,,4.5,4.5,1,,NO,round robin,
camhec001,1991-92,H. Campos,19,0,0,,23.14,1,0,0,,0,2.1,5,,6,,4,1,14,3857,19.29,,15.43,3.86,250,,NO,regular,
cerhec001,2003-04,H. Cerezo,21,0,0,,14.62,13,0,0,,0,8,16,,13,,8,5,30,3000,18,,9,5.62,630,,NO,regular,
cerhec001,2002-03,H. Cerezo,20,0,0,,0,1,0,0,,0,0.1,0,,0,,0,0,,0,0,,0,0,,,NO,regular,
chihar001,1979-80,H. Chiti,21,0,0,,4.5,2,0,0,,1,2,1,,1,,2,1,83,1500,4.5,,9,4.5,500,,NO,regular,
eckhar001,2008-09,H. Eckert,31,4,3,571,5.98,13,12,0,0,0,49.2,59,35,33,6,18,48,80,1550,10.69,1.09,3.26,8.7,2670,0,NO,regular,
mayhec001,2020-21,H. Mayora,31,0,1,0,5.62,7,0,0,0,0,8,12,5,5,1,2,4,88,1750,13.5,1.12,2.25,4.5,2,0,NO,regular,
mayhec001,2017-18,H. Mayora,28,2,0,1000,6.35,23,0,0,0,0,22.2,32,16,16,2,14,8,68,2029,12.71,0.79,5.56,3.18,0.57,0,NO,regular,
mayhec001,2016-17,H. Mayora,27,0,0,,5.4,3,0,0,0,0,1.2,3,1,1,0,2,0,78,3,16.2,0,10.8,0,0,0,NO,regular,
mayhec001,2015-16,H. Mayora,26,0,0,,5.14,7,0,0,0,0,7,12,8,4,0,2,4,75,2,15.43,0,2.57,5.14,2000,0,NO,regular,
mayhec001,2012-13,H. Mayora,23,0,0,,9.82,4,0,0,0,0,3.2,5,4,4,2,0,2,44,1364,12.27,4.91,0,4.91,,0,NO,regular,
mayhec001,2011-12,H. Mayora,22,0,0,,4.32,8,0,0,0,0,8.1,10,5,4,1,4,6,88,1680,10.8,1.08,4.32,6.48,1500,1,NO,regular,
medhen001,2020-21,H. Medina,23,0,0,,10.29,7,0,0,0,0,7,11,8,8,1,5,4,48,2286,14.14,1.29,6.43,5.14,0.8,0,NO,regular,
nelhec001,2013-14,H. Nelo,27,0,1,0,7.27,9,0,0,0,0,8.2,14,7,7,1,7,2,64,2423,14.54,1.04,7.27,2.08,290,0,NO,regular,
nelhec001,2011-12,H. Nelo,25,0,0,,4.15,8,0,0,0,0,8.2,9,4,4,0,8,4,92,1962,9.35,0,8.31,4.15,500,0,NO,regular,
penhas001,2020-21,H. Pena,35,0,1,0,13.5,5,0,0,0,0,3.1,7,5,5,1,1,0,37,2400,18.9,2.7,2.7,0,0,0,NO,regular,
penhas001,2019-20,H. Pena,34,0,0,,1.93,10,0,0,0,0,9.1,5,2,2,0,4,9,238,964,4.82,0,3.86,8.68,2.25,,NO,regular,
penhas001,2019-20,H. Pena,34,0,1,0,3.86,8,0,0,0,0,7,8,3,3,0,5,3,,1857,10.29,0,6.43,3.86,0.6,0,NO,round robin,
phihea001,2006-07,H. Phillips,24,0,1,0,6.23,1,1,0,0,0,4.1,6,5,3,1,2,2,62,1846,12.46,2.08,4.15,4.15,1000,0,NO,regular,
pichen001,1983-84,H. Pickett,24,0,0,,3.16,10,0,0,,0,25.2,29,,9,,11,16,106,1558,10.17,,3.86,5.61,1450,,NO,regular,
rivhec001,1983-84,H. Rivas,22,0,0,,0,1,0,0,,0,0.2,2,,0,,0,0,,3000,27,,0,0,,,NO,regular,
rodhel001,2017-18,H. Rodríguez,23,0,0,,1.23,8,0,0,0,0,7.1,7,3,1,0,8,4,351,2045,8.59,0,9.82,4.91,0.5,0,NO,regular,
rodhel001,2016-17,H. Rodríguez,22,1,2,333,5.16,13,4,0,0,0,22.2,32,15,13,2,10,10,81,1853,12.71,0.79,3.97,3.97,1,0,NO,regular,
rodhel001,2015-16,H. Rodríguez,28,0,0,,4.5,7,0,0,0,0,6,2,5,3,0,8,12,86,1667,3,0,12,18,1500,1,NO,regular,
rodhel001,2015-16,H. Rodríguez,21,0,0,,3.38,2,0,0,0,0,2.2,1,1,1,0,2,0,115,1125,3.38,0,6.75,0,0,0,NO,regular,
stehow001,1964-65,H. Stheters,0,1,1,500,3.86,4,2,0,,0,14,23,,6,,6,9,91,2071,14.79,,3.86,5.79,1.5,,NO,regular,
tothea001,2011-12,H. Totten,33,1,2,333,7.07,3,3,0,0,0,14,18,12,11,2,2,10,54,1429,11.57,1.29,1.29,6.43,5000,0,NO,regular,
tothea001,2004-05,H. Totten,26,2,4,333,5.44,11,11,0,,0,49.2,64,,30,,11,24,84,1510,11.6,,1.99,4.35,2180,,NO,regular,
tothea001,2007-08,H. Totten,29,0,0,,6.43,7,0,0,0,0,7,8,5,5,0,3,3,,1571,10.29,0,3.86,3.86,1,0,SI,round robin,
urbhec001,1968-69,H. Urbano,27,0,0,,,1,0,0,,0,0,0,,0,,1,0,,,,,,,0,,NO,finales,Campeon
urbhec001,1972-73,H. Urbano,31,3,1,750,1.93,7,3,0,,0,23.1,18,,5,,6,12,169,1029,6.94,,2.31,4.63,2000,,NO,regular,
urbhec001,1970-71,H. Urbano,29,0,0,,5.4,9,9,0,,0,8.1,6,,5,,5,1,61,1320,6.48,,5.4,1.08,200,,NO,regular,
urbhec001,1969-70,H. Urbano,28,0,0,,7.3,9,0,0,,0,12.1,14,,10,,8,8,37,1784,10.22,,5.84,5.84,1000,,NO,regular,
urbhec001,1968-69,H. Urbano,27,4,1,800,2.84,18,1,0,,0,31.2,27,,10,,10,14,113,1168,7.67,,2.84,3.98,1400,,NO,regular,
